Latitude (decimal degrees):	49.445
Longitude (decimal degrees):	11.859
Elevation (m):	379
Radiation database:	PVGIS-SARAH3


Slope: 30 deg. 
Azimuth: 90 deg. 
Nominal power of the PV system (c-Si) (kWp):	106.8
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20230619:0610,14327.22,179.2,26.7,18.79,1.52,0.0
20230619:0710,10138.52,133.38,36.44,21.01,1.38,0.0
20230619:0810,14262.07,181.63,45.94,22.8,1.52,0.0
20230619:0910,11540.81,151.36,54.58,24.36,1.93,0.0
20230619:1010,16319.04,207.17,61.2,25.37,2.14,0.0
20230619:1110,42913.31,524.84,63.97,26.26,2.28,0.0
20230619:1210,61761.37,766.28,61.66,27.22,2.21,0.0
20230619:1310,73773.17,930.69,55.32,27.96,2.21,0.0
20230619:1410,72223.5,912.18,46.81,27.87,1.93,0.0
20230619:1510,30411.3,375.06,37.35,27.75,1.45,0.0
20230619:1610,21182.71,265.61,27.62,27.81,1.03,0.0
20230619:1710,4510.16,70.0,18.02,27.53,0.9,0.0
20230619:1810,2625.14,46.0,8.9,26.89,0.97,0.0
20230619:1910,0.0,0.0,0.0,25.17,0.9,0.0
20230619:2010,0.0,0.0,0.0,24.15,0.62,0.0
20230619:2110,0.0,0.0,0.0,21.97,1.17,0.0
20230619:2210,0.0,0.0,0.0,20.77,1.52,0.0
20230619:2310,0.0,0.0,0.0,19.9,1.66,0.0
20230620:0010,0.0,0.0,0.0,19.33,1.59,0.0
20230620:0110,0.0,0.0,0.0,18.35,1.52,0.0
20230620:0210,0.0,0.0,0.0,17.87,1.17,0.0
20230620:0310,0.0,0.0,0.0,18.95,0.62,0.0
20230620:0410,58.74,7.24,8.06,18.95,0.28,0.0
20230620:0510,1292.28,27.15,17.11,18.29,1.03,0.0
20230620:0610,14148.86,178.3,26.67,19.64,0.76,0.0
20230620:0710,14871.9,187.4,36.41,20.21,0.41,0.0
20230620:0810,19308.37,239.33,45.92,21.9,0.97,0.0
20230620:0910,40854.2,504.06,54.57,24.25,1.52,0.0
20230620:1010,51972.08,638.61,61.2,26.35,1.93,0.0
20230620:1110,62945.78,784.86,63.98,27.89,1.93,0.0
20230620:1210,69266.21,877.02,61.69,29.03,1.93,0.0
20230620:1310,69284.36,884.53,55.36,29.88,1.79,0.0
20230620:1410,61012.7,772.28,46.85,30.39,1.72,0.0
20230620:1510,63771.35,808.43,37.39,30.61,1.72,0.0
20230620:1610,54264.01,679.72,27.66,30.38,1.38,0.0
20230620:1710,35522.75,438.68,18.07,30.06,1.17,0.0
20230620:1810,21793.61,272.88,8.94,29.14,1.38,0.0
20230620:1910,0.0,0.0,0.0,27.47,1.38,0.0
20230620:2010,0.0,0.0,0.0,25.56,1.45,0.0
20230620:2110,0.0,0.0,0.0,24.63,1.86,0.0
20230620:2210,0.0,0.0,0.0,23.57,1.93,0.0
20230620:2310,0.0,0.0,0.0,22.58,2.21,0.0
20230621:0010,0.0,0.0,0.0,20.66,3.03,0.0
20230621:0110,0.0,0.0,0.0,19.9,2.21,0.0
20230621:0210,0.0,0.0,0.0,19.5,1.72,0.0
20230621:0310,0.0,0.0,0.0,18.86,0.9,0.0
20230621:0410,2822.72,47.06,8.03,18.52,0.62,0.0
20230621:0510,7544.35,103.18,17.08,19.44,0.41,0.0
20230621:0610,13545.44,172.87,26.64,21.49,0.76,0.0
20230621:0710,16181.27,224.71,36.38,22.97,1.59,0.0
20230621:0810,28752.7,362.73,45.89,24.95,1.93,0.0
20230621:0910,40476.13,500.39,54.54,26.54,2.62,0.0
20230621:1010,53877.4,659.52,61.18,27.32,2.69,0.0
20230621:1110,10847.68,145.68,63.99,28.2,2.28,0.0
20230621:1210,5946.62,87.98,61.71,29.23,2.28,0.0
20230621:1310,14209.74,186.36,55.39,29.8,2.34,0.0
20230621:1410,51220.21,634.82,46.89,29.93,2.48,0.0
20230621:1510,62401.1,767.05,37.43,28.05,2.83,0.0
20230621:1610,43951.4,530.49,27.7,26.28,2.07,0.0
20230621:1710,40812.55,494.07,18.1,25.79,1.1,0.0
20230621:1810,20015.39,248.49,8.98,25.32,0.62,0.0
20230621:1910,0.0,0.0,0.0,24.07,1.1,0.0
20230621:2010,0.0,0.0,0.0,23.83,0.55,0.0
20230621:2110,0.0,0.0,0.0,23.31,0.41,0.0
20230621:2210,0.0,0.0,0.0,20.42,1.31,0.0
20230621:2310,0.0,0.0,0.0,18.94,1.93,0.0
20230622:0010,0.0,0.0,0.0,18.27,1.93,0.0
20230622:0110,0.0,0.0,0.0,17.81,1.93,0.0
20230622:0210,0.0,0.0,0.0,17.62,2.14,0.0
20230622:0310,0.0,0.0,0.0,17.72,2.21,0.0
20230622:0410,2833.4,47.06,8.0,18.1,2.21,0.0
20230622:0510,6006.43,85.08,17.05,19.14,2.0,0.0
20230622:0610,8843.04,118.56,26.61,21.4,2.48,0.0
20230622:0710,10248.53,170.62,36.34,22.65,2.9,0.0
20230622:0810,24960.23,331.67,45.86,24.69,2.83,0.0
20230622:0910,40391.76,499.69,54.51,26.58,2.55,0.0
20230622:1010,53647.78,661.36,61.17,28.2,2.41,0.0
20230622:1110,63104.92,790.44,63.98,29.68,2.28,0.0
20230622:1210,69079.31,879.18,61.73,30.87,2.21,0.0
20230622:1310,71541.05,918.3,55.41,31.64,2.21,0.0
20230622:1410,63755.33,810.32,46.92,32.03,2.28,0.0
20230622:1510,60321.71,754.87,37.46,31.77,2.83,0.0
20230622:1610,42885.54,526.25,27.73,31.42,3.24,0.0
20230622:1710,27020.4,333.38,18.13,30.93,3.24,0.0
20230622:1810,104.66,8.51,9.01,29.58,2.62,0.0
20230622:1910,0.0,0.0,0.0,26.1,2.41,0.0
20230622:2010,0.0,0.0,0.0,24.68,1.79,0.0
20230622:2110,0.0,0.0,0.0,23.68,2.28,0.0
20230622:2210,0.0,0.0,0.0,22.52,2.83,0.0
20230622:2310,0.0,0.0,0.0,20.59,3.86,0.0
20230623:0010,0.0,0.0,0.0,19.72,3.52,0.0
20230623:0110,0.0,0.0,0.0,19.58,3.52,0.0
20230623:0210,0.0,0.0,0.0,19.26,3.79,0.0
20230623:0310,0.0,0.0,0.0,18.77,4.34,0.0
20230623:0410,554.29,16.29,7.96,18.31,5.17,0.0
20230623:0510,7752.61,104.08,17.01,17.53,5.24,0.0
20230623:0610,11189.44,142.1,26.57,17.14,5.31,0.0
20230623:0710,4587.06,68.11,36.3,18.31,4.62,0.0
20230623:0810,6537.23,90.81,45.82,18.85,5.38,0.0
20230623:0910,9182.66,121.09,54.48,19.67,5.93,0.0
20230623:1010,30212.65,354.69,61.14,19.42,6.07,0.0
20230623:1110,10129.98,131.49,63.97,19.35,6.21,0.0
20230623:1210,9634.43,125.82,61.73,19.08,6.14,0.0
20230623:1310,7968.35,106.9,55.43,18.63,6.34,0.0
20230623:1410,4913.87,71.89,46.94,18.45,7.31,0.0
20230623:1510,5268.44,75.68,37.49,17.29,6.83,0.0
20230623:1610,7477.07,100.27,27.76,16.01,6.28,0.0
20230623:1710,6302.27,86.87,18.16,15.57,5.38,0.0
20230623:1810,2634.76,44.03,9.03,15.43,4.0,0.0
20230623:1910,0.0,0.0,0.0,15.24,3.31,0.0
20230623:2010,0.0,0.0,0.0,15.28,3.1,0.0
20230623:2110,0.0,0.0,0.0,15.35,2.83,0.0
20230623:2210,0.0,0.0,0.0,15.4,2.83,0.0
20230623:2310,0.0,0.0,0.0,15.41,2.48,0.0
20230624:0010,0.0,0.0,0.0,15.24,2.21,0.0
20230624:0110,0.0,0.0,0.0,15.14,1.93,0.0
20230624:0210,0.0,0.0,0.0,14.9,1.72,0.0
20230624:0310,0.0,0.0,0.0,14.58,1.59,0.0
20230624:0410,63.01,7.24,7.92,14.35,1.52,0.0
20230624:0510,8461.76,111.32,16.97,14.94,1.45,0.0
20230624:0610,7834.85,104.99,26.52,16.58,1.72,0.0
20230624:0710,10858.36,174.39,36.26,17.31,2.69,0.0
20230624:0810,26905.06,343.22,45.77,18.61,2.48,0.0
20230624:0910,42304.55,507.78,54.44,20.3,2.55,0.0
20230624:1010,53551.66,640.89,61.11,21.65,2.34,0.0
20230624:1110,65815.5,796.92,63.96,22.75,2.34,0.0
20230624:1210,72235.25,885.82,61.74,23.74,2.41,0.0
20230624:1310,77437.48,958.78,55.45,24.39,2.48,0.0
20230624:1410,76274.42,943.29,46.96,24.81,2.55,0.0
20230624:1510,65282.57,794.3,37.52,24.94,2.62,0.0
20230624:1610,57664.52,692.34,27.78,24.67,2.69,0.0
20230624:1710,45350.48,537.51,18.18,24.14,2.76,0.0
20230624:1810,26310.18,315.63,9.05,23.11,2.34,0.0
20230624:1910,0.0,0.0,0.0,21.48,2.21,0.0
20230624:2010,0.0,0.0,0.0,19.82,2.21,0.0
20230624:2110,0.0,0.0,0.0,18.61,2.21,0.0
20230624:2210,0.0,0.0,0.0,17.63,2.07,0.0
20230624:2310,0.0,0.0,0.0,16.8,2.0,0.0
20230625:0010,0.0,0.0,0.0,16.09,1.93,0.0
20230625:0110,0.0,0.0,0.0,15.56,1.86,0.0
20230625:0210,0.0,0.0,0.0,14.89,1.79,0.0
20230625:0310,0.0,0.0,0.0,14.5,1.79,0.0
20230625:0410,2448.92,41.63,7.87,14.11,1.72,0.0
20230625:0510,5249.22,75.12,16.92,15.24,1.31,0.0
20230625:0610,6821.32,94.13,26.47,18.1,1.59,0.0
20230625:0710,8836.63,158.27,36.21,19.89,1.59,0.0
20230625:0810,25022.17,332.61,45.72,21.39,1.72,0.0
20230625:0910,41947.84,512.99,54.39,22.62,1.79,0.0
20230625:1010,56103.11,682.04,61.07,23.7,1.79,0.0
20230625:1110,66061.14,814.99,63.93,24.66,1.72,0.0
20230625:1210,73082.17,915.1,61.73,25.34,1.72,0.0
20230625:1310,76194.32,964.8,55.46,26.02,1.66,0.0
20230625:1410,74694.85,949.65,46.98,26.54,1.45,0.0
20230625:1510,65968.22,828.62,37.53,26.71,1.24,0.0
20230625:1610,58993.12,730.97,27.8,26.51,1.17,0.0
20230625:1710,35857.03,434.13,18.2,26.14,1.24,0.0
20230625:1810,23643.38,289.69,9.06,25.32,1.24,0.0
20230625:1910,0.0,0.0,0.0,23.8,1.66,0.0
20230625:2010,0.0,0.0,0.0,22.04,1.86,0.0
20230625:2110,0.0,0.0,0.0,20.7,1.93,0.0
20230625:2210,0.0,0.0,0.0,19.68,2.0,0.0
20230625:2310,0.0,0.0,0.0,18.89,1.86,0.0
20230626:0010,0.0,0.0,0.0,18.35,1.79,0.0
20230626:0110,0.0,0.0,0.0,17.85,1.72,0.0
20230626:0210,0.0,0.0,0.0,17.31,1.66,0.0
20230626:0310,0.0,0.0,0.0,17.16,1.72,0.0
20230626:0410,2480.96,42.54,7.82,17.19,1.66,0.0
20230626:0510,5639.04,80.55,16.86,18.17,1.38,0.0
20230626:0610,7598.82,104.08,26.42,20.61,1.59,0.0
20230626:0710,8972.27,159.7,36.15,22.41,1.79,0.0
20230626:0810,24599.24,330.83,45.67,24.51,2.07,0.0
20230626:0910,41015.47,509.26,54.34,26.3,2.14,0.0
20230626:1010,54618.59,673.2,61.02,27.68,2.28,0.0
20230626:1110,64248.74,799.85,63.9,28.76,2.48,0.0
20230626:1210,66380.47,831.16,61.72,29.69,2.83,0.0
20230626:1310,66389.02,828.47,55.46,30.23,3.38,0.0
20230626:1410,72047.28,888.95,46.99,29.65,4.48,0.0
20230626:1510,21891.86,272.63,37.55,28.39,4.48,0.0
20230626:1610,29906.14,361.91,27.81,27.78,4.48,0.0
20230626:1710,30056.72,360.8,18.21,26.69,3.93,0.0
20230626:1810,17458.6,217.01,9.07,25.48,3.38,0.0
20230626:1910,0.0,0.0,0.0,24.0,4.0,0.0
20230626:2010,0.0,0.0,0.0,22.54,3.72,0.0
20230626:2110,0.0,0.0,0.0,21.15,3.52,0.0
20230626:2210,0.0,0.0,0.0,19.97,2.97,0.0
20230626:2310,0.0,0.0,0.0,19.18,2.62,0.0
20230627:0010,0.0,0.0,0.0,18.57,2.62,0.0
20230627:0110,0.0,0.0,0.0,18.1,2.62,0.0
20230627:0210,0.0,0.0,0.0,17.64,2.69,0.0
20230627:0310,0.0,0.0,0.0,17.12,2.69,0.0
20230627:0410,393.02,13.58,7.76,16.4,2.55,0.0
20230627:0510,1510.15,29.87,16.8,16.23,2.97,0.0
20230627:0610,7694.94,103.18,26.36,16.45,3.03,0.0
20230627:0710,9727.34,125.82,36.1,16.33,2.97,0.0
20230627:0810,7226.09,98.38,45.61,17.65,2.9,0.0
20230627:0910,28817.84,341.76,54.28,19.25,3.45,0.0
20230627:1010,55261.52,648.04,60.97,20.29,4.0,0.0
20230627:1110,61673.8,725.4,63.87,20.54,4.07,0.0
20230627:1210,37798.66,444.85,61.7,20.38,4.0,0.0
20230627:1310,45055.72,527.93,55.45,20.5,4.07,0.0
20230627:1410,55447.36,648.28,46.99,20.37,4.0,0.0
20230627:1510,41830.36,487.52,37.55,20.52,3.86,0.0
20230627:1610,35092.34,408.42,27.82,20.23,3.72,0.0
20230627:1710,9059.84,119.75,18.22,19.99,3.45,0.0
20230627:1810,4473.85,66.88,9.07,19.49,2.62,0.0
20230627:1910,0.0,0.0,0.0,19.02,2.07,0.0
20230627:2010,0.0,0.0,0.0,18.4,1.86,0.0
20230627:2110,0.0,0.0,0.0,17.82,2.0,0.0
20230627:2210,0.0,0.0,0.0,17.13,2.0,0.0
20230627:2310,0.0,0.0,0.0,16.28,1.59,0.0
20230628:0010,0.0,0.0,0.0,15.29,0.97,0.0
20230628:0110,0.0,0.0,0.0,14.77,1.17,0.0
20230628:0210,0.0,0.0,0.0,14.06,1.45,0.0
20230628:0310,0.0,0.0,0.0,13.33,1.59,0.0
20230628:0410,458.17,14.48,7.7,12.87,1.52,0.0
20230628:0510,8177.68,107.7,16.74,13.89,1.38,0.0
20230628:0610,12121.8,152.05,26.3,15.38,1.86,0.0
20230628:0710,11598.48,179.48,36.03,15.7,1.45,0.0
20230628:0810,29756.62,364.81,45.55,17.02,1.45,0.0
20230628:0910,42147.55,503.64,54.22,18.08,1.72,0.0
20230628:1010,50704.37,600.88,60.92,19.14,2.14,0.0
20230628:1110,61593.7,734.49,63.82,20.34,2.48,0.0
20230628:1210,58395.04,697.75,61.67,21.48,2.76,0.0
20230628:1310,52635.31,626.37,55.44,21.7,2.83,0.0
20230628:1410,58393.97,696.13,46.99,21.83,2.76,0.0
20230628:1510,43995.19,519.65,37.56,21.85,2.69,0.0
20230628:1610,56979.94,673.07,27.82,21.6,2.69,0.0
20230628:1710,39712.51,464.21,18.22,21.2,2.62,0.0
20230628:1810,25981.24,308.45,9.07,20.62,2.21,0.0
20230628:1910,0.0,0.0,0.0,19.69,1.72,0.0
20230628:2010,0.0,0.0,0.0,18.27,1.66,0.0
20230628:2110,0.0,0.0,0.0,16.78,1.45,0.0
20230628:2210,0.0,0.0,0.0,15.84,1.1,0.0
20230628:2310,0.0,0.0,0.0,15.64,0.9,0.0
20230629:0010,0.0,0.0,0.0,14.78,0.97,0.0
20230629:0110,0.0,0.0,0.0,13.6,1.17,0.0
20230629:0210,0.0,0.0,0.0,12.44,1.45,0.0
20230629:0310,0.0,0.0,0.0,11.88,1.59,0.0
20230629:0410,2478.83,41.63,7.63,11.75,1.52,0.0
20230629:0510,5686.03,79.65,16.67,13.53,0.83,0.0
20230629:0610,7389.49,100.46,26.23,17.44,0.83,0.0
20230629:0710,8886.83,156.82,35.96,19.21,1.31,0.0
20230629:0810,24632.35,327.96,45.48,21.14,1.38,0.0
20230629:0910,40967.41,502.75,54.16,22.68,1.45,0.0
20230629:1010,54349.45,664.04,60.85,23.83,1.38,0.0
20230629:1110,63689.11,794.26,63.77,24.93,1.03,0.0
20230629:1210,66912.34,844.84,61.64,25.57,0.97,0.0
20230629:1310,58846.8,737.13,55.43,25.9,0.9,0.0
20230629:1410,54026.92,674.01,46.98,26.3,0.76,0.0
20230629:1510,63041.9,798.08,37.55,26.37,0.55,0.0
20230629:1610,53754.58,665.67,27.82,26.21,0.69,0.0
20230629:1710,24425.16,298.91,18.21,25.76,1.1,0.0
20230629:1810,3148.46,52.21,9.06,24.91,1.38,0.0
20230629:1910,0.0,0.0,0.0,22.46,0.76,0.0
20230629:2010,0.0,0.0,0.0,21.08,1.38,0.0
20230629:2110,0.0,0.0,0.0,20.2,1.86,0.0
20230629:2210,0.0,0.0,0.0,19.39,1.66,0.0
20230629:2310,0.0,0.0,0.0,18.59,1.38,0.0
20230630:0010,0.0,0.0,0.0,17.79,1.38,0.0
20230630:0110,0.0,0.0,0.0,17.53,1.38,0.0
20230630:0210,0.0,0.0,0.0,17.4,1.24,0.0
20230630:0310,0.0,0.0,0.0,16.74,1.31,0.0
20230630:0410,23.5,6.34,7.56,16.87,1.45,0.0
20230630:0510,1109.65,24.44,16.6,16.52,1.31,0.0
20230630:0610,9642.97,125.8,26.16,17.21,0.97,0.0
20230630:0710,19194.1,238.89,35.89,20.31,0.69,0.0
20230630:0810,18459.31,229.54,45.41,21.94,0.97,0.0
20230630:0910,39560.86,483.03,54.08,22.61,1.52,0.0
20230630:1010,44135.1,536.03,60.78,23.23,1.52,0.0
20230630:1110,0.0,0.0,0.0,23.34,2.14,0.0
20230630:1210,9068.39,121.09,61.6,21.27,2.34,0.0
20230630:1310,10775.05,140.0,55.41,20.34,2.14,0.0
20230630:1410,16235.74,201.49,46.97,19.66,1.38,0.0
20230630:1510,41107.32,484.73,37.54,19.8,1.59,0.0
20230630:1610,10556.11,137.33,27.81,19.8,1.45,0.0
20230630:1710,7615.91,103.71,18.2,19.7,1.1,0.0
20230630:1810,909.94,21.76,9.05,18.85,1.45,0.0
20230630:1910,0.0,0.0,0.0,18.17,1.52,0.0
20230630:2010,0.0,0.0,0.0,17.7,1.45,0.0
20230630:2110,0.0,0.0,0.0,17.09,1.66,0.0
20230630:2210,0.0,0.0,0.0,16.55,1.72,0.0
20230630:2310,0.0,0.0,0.0,15.66,1.72,0.0
20230701:0010,0.0,0.0,0.0,15.47,1.59,0.0
20230701:0110,0.0,0.0,0.0,15.07,1.45,0.0
20230701:0210,0.0,0.0,0.0,14.7,1.38,0.0
20230701:0310,0.0,0.0,0.0,14.03,1.45,0.0
20230701:0410,25.63,6.34,7.48,13.74,1.17,0.0
20230701:0510,6848.02,93.22,16.53,14.71,0.9,0.0
20230701:0610,8404.09,111.32,26.08,16.13,1.03,0.0
20230701:0710,15893.98,216.67,35.82,17.23,1.86,0.0
20230701:0810,29164.94,358.67,45.33,18.65,2.28,0.0
20230701:0910,39601.44,471.59,54.01,19.97,2.9,0.0
20230701:1010,51586.54,609.77,60.71,21.18,3.59,0.0
20230701:1110,34856.32,414.89,63.65,22.48,4.34,0.0
20230701:1210,69755.35,832.06,61.56,23.01,4.34,0.0
20230701:1310,65285.77,777.77,55.38,23.23,4.34,0.0
20230701:1410,38222.65,452.71,46.95,23.0,4.21,0.0
20230701:1510,48129.42,566.1,37.53,22.78,4.0,0.0
20230701:1610,23450.08,282.08,27.8,22.61,3.72,0.0
20230701:1710,21656.9,260.55,18.19,22.01,2.83,0.0
20230701:1810,114.28,8.51,9.03,21.25,2.76,0.0
20230701:1910,0.0,0.0,0.0,19.25,3.31,0.0
20230701:2010,0.0,0.0,0.0,18.21,3.31,0.0
20230701:2110,0.0,0.0,0.0,17.53,2.69,0.0
20230701:2210,0.0,0.0,0.0,17.39,2.34,0.0
20230701:2310,0.0,0.0,0.0,17.15,3.1,0.0
20230702:0010,0.0,0.0,0.0,16.97,3.38,0.0
20230702:0110,0.0,0.0,0.0,16.58,3.72,0.0
20230702:0210,0.0,0.0,0.0,16.43,4.0,0.0
20230702:0310,0.0,0.0,0.0,15.93,3.79,0.0
20230702:0410,2433.97,41.63,7.4,15.51,3.86,0.0
20230702:0510,8225.74,108.61,16.44,15.59,4.21,0.0
20230702:0610,4779.3,69.69,26.0,15.88,4.62,0.0
20230702:0710,19630.91,236.99,35.74,16.97,4.34,0.0
20230702:0810,29310.19,348.75,45.25,18.01,4.48,0.0
20230702:0910,39978.44,469.18,53.92,18.92,4.76,0.0
20230702:1010,49271.11,573.99,60.63,19.69,5.03,0.0
20230702:1110,41828.22,489.27,63.58,20.51,5.31,0.0
20230702:1210,50269.69,588.57,61.51,21.26,5.17,0.0
20230702:1310,64436.71,757.58,55.34,22.23,5.45,0.0
20230702:1410,67680.23,795.26,46.93,22.34,5.52,0.0
20230702:1510,65339.17,763.79,37.51,22.12,5.45,0.0
20230702:1610,57685.88,669.07,27.78,21.71,5.17,0.0
20230702:1710,44184.23,510.28,18.17,21.05,4.48,0.0
20230702:1810,22123.62,263.94,9.0,20.48,3.24,0.0
20230702:1910,0.0,0.0,0.0,19.39,2.41,0.0
20230702:2010,0.0,0.0,0.0,18.24,1.93,0.0
20230702:2110,0.0,0.0,0.0,17.07,1.72,0.0
20230702:2210,0.0,0.0,0.0,16.2,1.86,0.0
20230702:2310,0.0,0.0,0.0,15.68,1.93,0.0
20230703:0010,0.0,0.0,0.0,15.06,2.14,0.0
20230703:0110,0.0,0.0,0.0,14.69,2.21,0.0
20230703:0210,0.0,0.0,0.0,14.54,2.21,0.0
20230703:0310,0.0,0.0,0.0,14.32,2.28,0.0
20230703:0410,293.7,11.77,7.31,14.21,2.41,0.0
20230703:0510,4092.58,61.54,16.36,14.95,2.34,0.0
20230703:0610,9799.97,126.71,25.92,16.37,2.69,0.0
20230703:0710,20975.52,255.91,35.65,17.43,3.31,0.0
20230703:0810,21886.52,262.43,45.17,18.5,3.86,0.0
20230703:0910,30991.22,364.57,53.84,19.32,5.31,0.0
20230703:1010,14183.04,176.9,60.54,19.67,5.45,0.0
20230703:1110,51555.56,599.64,63.5,19.93,5.38,0.0
20230703:1210,32064.56,377.81,61.45,20.59,5.45,0.0
20230703:1310,60902.7,711.02,55.3,20.54,5.03,0.0
20230703:1410,64765.66,757.65,46.9,20.62,4.69,0.0
20230703:1510,71769.6,840.25,37.49,20.52,4.69,0.0
20230703:1610,54048.28,624.16,27.76,20.22,4.48,0.0
20230703:1710,39835.33,459.07,18.14,20.09,4.21,0.0
20230703:1810,23867.66,282.36,8.97,19.59,3.03,0.0
20230703:1910,0.0,0.0,0.0,18.99,2.21,0.0
20230703:2010,0.0,0.0,0.0,17.78,1.59,0.0
20230703:2110,0.0,0.0,0.0,16.79,1.79,0.0
20230703:2210,0.0,0.0,0.0,16.17,1.86,0.0
20230703:2310,0.0,0.0,0.0,15.87,1.93,0.0
20230704:0010,0.0,0.0,0.0,15.62,2.07,0.0
20230704:0110,0.0,0.0,0.0,15.42,2.14,0.0
20230704:0210,0.0,0.0,0.0,15.02,2.0,0.0
20230704:0310,0.0,0.0,0.0,14.85,1.93,0.0
20230704:0410,24.56,6.34,7.22,14.62,1.93,0.0
20230704:0510,6040.61,84.17,16.27,15.32,1.79,0.0
20230704:0610,7045.6,95.94,25.83,16.63,2.9,0.0
20230704:0710,16863.72,224.96,35.56,18.24,2.83,0.0
20230704:0810,29213.0,358.04,45.08,19.48,3.31,0.0
20230704:0910,36519.19,433.7,53.75,20.32,3.45,0.0
20230704:1010,45084.55,533.78,60.45,21.5,3.79,0.0
20230704:1110,49930.07,592.52,63.42,22.44,3.93,0.0
20230704:1210,56836.82,677.95,61.38,23.05,3.72,0.0
20230704:1310,61052.22,731.31,55.26,23.4,3.52,0.0
20230704:1410,60076.07,720.01,46.86,23.87,3.38,0.0
20230704:1510,65444.9,788.18,37.46,23.95,3.03,0.0
20230704:1610,54567.32,650.73,27.73,23.85,2.69,0.0
20230704:1710,24184.86,291.48,18.11,23.5,2.14,0.0
20230704:1810,4429.0,67.22,8.93,22.19,0.69,0.0
20230704:1910,0.0,0.0,0.0,22.52,0.28,0.0
20230704:2010,0.0,0.0,0.0,20.26,1.17,0.0
20230704:2110,0.0,0.0,0.0,19.17,1.72,0.0
20230704:2210,0.0,0.0,0.0,17.81,1.79,0.0
20230704:2310,0.0,0.0,0.0,16.83,1.86,0.0
20230705:0010,0.0,0.0,0.0,16.58,1.86,0.0
20230705:0110,0.0,0.0,0.0,16.15,1.86,0.0
20230705:0210,0.0,0.0,0.0,15.86,1.79,0.0
20230705:0310,0.0,0.0,0.0,15.68,1.86,0.0
20230705:0410,2146.68,38.01,7.13,15.24,2.07,0.0
20230705:0510,6874.72,94.13,16.18,16.67,2.0,0.0
20230705:0610,1555.01,30.77,25.74,18.88,2.48,0.0
20230705:0710,0.0,0.0,0.0,19.1,2.41,0.0
20230705:0810,25932.11,333.86,44.98,20.29,2.97,0.0
20230705:0910,40070.29,476.28,53.65,20.61,4.0,0.0
20230705:1010,7330.75,100.27,60.35,19.68,4.41,0.0
20230705:1110,7211.14,98.38,63.32,18.35,4.14,0.0
20230705:1210,71402.21,848.75,61.31,19.38,2.97,0.0
20230705:1310,77348.83,927.23,55.2,21.63,3.72,0.0
20230705:1410,76796.68,918.5,46.82,22.6,4.28,0.0
20230705:1510,73431.41,873.55,37.42,22.73,4.34,0.0
20230705:1610,60931.54,714.22,27.69,22.21,4.21,0.0
20230705:1710,44798.33,519.92,18.07,21.33,3.79,0.0
20230705:1810,25865.89,305.54,8.89,20.27,3.1,0.0
20230705:1910,0.0,0.0,0.0,19.08,2.28,0.0
20230705:2010,0.0,0.0,0.0,17.55,2.0,0.0
20230705:2110,0.0,0.0,0.0,16.48,2.0,0.0
20230705:2210,0.0,0.0,0.0,15.6,1.93,0.0
20230705:2310,0.0,0.0,0.0,14.84,1.86,0.0
20230706:0010,0.0,0.0,0.0,13.89,1.72,0.0
20230706:0110,0.0,0.0,0.0,13.22,1.59,0.0
20230706:0210,0.0,0.0,0.0,12.69,1.59,0.0
20230706:0310,0.0,0.0,0.0,12.21,1.45,0.0
20230706:0410,2328.24,39.82,7.03,11.95,1.24,0.0
20230706:0510,6735.88,91.41,16.08,13.23,0.76,0.0
20230706:0610,7524.06,101.37,25.64,15.96,0.83,0.0
20230706:0710,8301.56,148.54,35.38,16.84,0.83,0.0
20230706:0810,24725.27,324.77,44.89,18.07,0.97,0.0
20230706:0910,39517.07,474.16,53.55,18.91,1.31,0.0
20230706:1010,48007.67,573.91,60.25,20.14,1.72,0.0
20230706:1110,51325.94,614.78,63.23,21.03,2.0,0.0
20230706:1210,58638.54,706.82,61.23,21.51,2.0,0.0
20230706:1310,63546.0,771.49,55.14,22.07,1.93,0.0
20230706:1410,39747.76,476.68,46.77,22.5,1.72,0.0
20230706:1510,36760.56,440.0,37.38,22.47,1.52,0.0
20230706:1610,28763.38,345.3,27.65,22.47,1.31,0.0
20230706:1710,18795.73,230.22,18.03,22.16,1.31,0.0
20230706:1810,19495.27,237.59,8.84,21.56,1.24,0.0
20230706:1910,0.0,0.0,0.0,20.67,1.45,0.0
20230706:2010,0.0,0.0,0.0,19.25,1.72,0.0
20230706:2110,0.0,0.0,0.0,18.05,1.72,0.0
20230706:2210,0.0,0.0,0.0,17.05,1.79,0.0
20230706:2310,0.0,0.0,0.0,15.88,1.79,0.0
20230707:0010,0.0,0.0,0.0,15.09,1.86,0.0
20230707:0110,0.0,0.0,0.0,14.16,1.93,0.0
20230707:0210,0.0,0.0,0.0,13.41,1.93,0.0
20230707:0310,0.0,0.0,0.0,12.89,1.93,0.0
20230707:0410,2322.9,39.82,6.92,12.47,1.86,0.0
20230707:0510,5209.7,74.22,15.98,13.74,1.38,0.0
20230707:0610,7151.33,97.75,25.54,17.59,1.17,0.0
20230707:0710,7856.21,145.32,35.28,19.84,1.24,0.0
20230707:0810,23852.71,321.78,44.78,21.96,1.31,0.0
20230707:0910,40511.38,501.0,53.44,23.72,1.45,0.0
20230707:1010,55100.26,674.55,60.14,24.85,1.72,0.0
20230707:1110,65972.5,814.85,63.12,25.61,2.0,0.0
