Latitude (decimal degrees):	49.445
Longitude (decimal degrees):	11.859
Elevation (m):	379
Radiation database:	PVGIS-SARAH3


Slope: 30 deg. 
Azimuth: -90 deg. 
Nominal power of the PV system (c-Si) (kWp):	106.8
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20230707:0410,16143.89,192.19,6.92,12.47,1.86,0.0
20230707:0510,43722.85,498.09,15.98,13.74,1.38,0.0
20230707:0610,60461.62,715.43,25.54,17.59,1.17,0.0
20230707:0710,70828.69,862.92,35.28,19.84,1.24,0.0
20230707:0810,75444.59,938.56,44.78,21.96,1.31,0.0
20230707:0910,76247.72,957.51,53.44,23.72,1.45,0.0
20230707:1010,74533.58,933.43,60.14,24.85,1.72,0.0
20230707:1110,67841.5,840.01,63.12,25.61,2.0,0.0
20230707:1210,57316.36,705.34,61.15,26.22,1.93,0.0
20230707:1310,43403.52,539.48,55.08,26.7,1.79,0.0
20230707:1410,26907.19,359.79,46.72,27.0,1.66,0.0
20230707:1510,10181.24,179.98,37.33,27.1,1.59,0.0
20230707:1610,7360.66,104.08,27.6,26.95,1.66,0.0
20230707:1710,5933.81,86.89,17.98,26.49,1.66,0.0
20230707:1810,2582.42,45.25,8.79,25.43,1.1,0.0
20230707:1910,0.0,0.0,0.0,24.11,1.59,0.0
20230707:2010,0.0,0.0,0.0,22.1,2.0,0.0
20230707:2110,0.0,0.0,0.0,20.61,2.14,0.0
20230707:2210,0.0,0.0,0.0,19.41,2.34,0.0
20230707:2310,0.0,0.0,0.0,18.77,2.41,0.0
20230708:0010,0.0,0.0,0.0,18.08,2.28,0.0
20230708:0110,0.0,0.0,0.0,17.22,2.14,0.0
20230708:0210,0.0,0.0,0.0,16.78,2.0,0.0
20230708:0310,0.0,0.0,0.0,16.06,1.93,0.0
20230708:0410,17396.65,208.37,6.81,15.33,1.72,0.0
20230708:0510,42024.73,484.47,15.87,16.17,1.31,0.0
20230708:0610,58924.76,700.4,25.44,19.49,1.38,0.0
20230708:0710,69195.72,842.72,35.17,21.93,1.72,0.0
20230708:0810,59136.23,719.18,44.68,24.03,2.0,0.0
20230708:0910,61984.58,762.42,53.33,25.66,2.21,0.0
20230708:1010,72713.71,908.06,60.02,26.81,2.34,0.0
20230708:1110,64952.56,810.53,63.01,27.63,2.0,0.0
20230708:1210,52886.29,661.01,61.05,28.47,1.52,0.0
20230708:1310,42173.18,533.06,55.01,29.02,1.24,0.0
20230708:1410,28574.34,375.63,46.66,29.43,0.9,0.0
20230708:1510,15309.78,226.63,37.28,29.58,0.69,0.0
20230708:1610,7175.89,103.18,27.55,29.45,0.62,0.0
20230708:1710,5843.03,86.89,17.92,29.11,0.62,0.0
20230708:1810,2545.04,45.25,8.73,28.04,0.83,0.0
20230708:1910,0.0,0.0,0.0,26.3,1.59,0.0
20230708:2010,0.0,0.0,0.0,23.96,1.72,0.0
20230708:2110,0.0,0.0,0.0,22.11,1.66,0.0
20230708:2210,0.0,0.0,0.0,20.72,1.52,0.0
20230708:2310,0.0,0.0,0.0,19.69,1.45,0.0
20230709:0010,0.0,0.0,0.0,18.86,1.38,0.0
20230709:0110,0.0,0.0,0.0,18.0,1.45,0.0
20230709:0210,0.0,0.0,0.0,17.39,1.38,0.0
20230709:0310,0.0,0.0,0.0,16.8,1.45,0.0
20230709:0410,3086.52,49.75,6.7,16.71,1.31,0.0
20230709:0510,25846.67,304.74,15.76,18.17,0.83,0.0
20230709:0610,48689.05,586.18,25.33,22.15,0.69,0.0
20230709:0710,62711.89,778.47,35.06,24.19,0.83,0.0
20230709:0810,69461.65,880.73,44.57,26.72,1.17,0.0
20230709:0910,72395.45,934.66,53.22,28.76,1.17,0.0
20230709:1010,67407.89,882.4,59.9,30.13,0.55,0.0
20230709:1110,57727.54,747.4,62.9,30.48,0.41,0.0
20230709:1210,47043.26,604.08,60.95,31.05,0.41,0.0
20230709:1310,39182.78,504.61,54.93,31.54,0.48,0.0
20230709:1410,25764.43,353.66,46.6,31.73,0.62,0.0
20230709:1510,15481.73,228.94,37.22,31.66,0.9,0.0
20230709:1610,9890.75,136.66,27.5,31.36,1.17,0.0
20230709:1710,6979.38,101.37,17.86,31.04,1.31,0.0
20230709:1810,2593.1,46.16,8.66,29.68,1.45,0.0
20230709:1910,0.0,0.0,0.0,27.71,2.14,0.0
20230709:2010,0.0,0.0,0.0,26.01,2.14,0.0
20230709:2110,0.0,0.0,0.0,24.83,2.14,0.0
20230709:2210,0.0,0.0,0.0,23.79,2.14,0.0
20230709:2310,0.0,0.0,0.0,22.73,2.0,0.0
20230710:0010,0.0,0.0,0.0,21.87,2.0,0.0
20230710:0110,0.0,0.0,0.0,21.48,2.07,0.0
20230710:0210,0.0,0.0,0.0,20.56,2.14,0.0
20230710:0310,0.0,0.0,0.0,19.96,2.14,0.0
20230710:0410,535.07,16.08,6.59,19.98,2.07,0.0
20230710:0510,17766.18,216.13,15.65,20.12,1.59,0.0
20230710:0610,15933.49,200.08,25.22,23.13,1.24,0.0
20230710:0710,30630.24,368.67,34.95,24.02,2.28,0.0
20230710:0810,9181.6,124.87,44.45,25.81,1.93,0.0
20230710:0910,39246.86,479.35,53.1,27.94,3.17,0.0
20230710:1010,72324.96,881.96,59.78,27.77,4.69,0.0
20230710:1110,55278.61,671.56,62.77,27.53,4.14,0.0
20230710:1210,37339.42,457.9,60.85,29.02,4.41,0.0
20230710:1310,39907.96,493.71,54.84,30.23,4.83,0.0
20230710:1410,29206.6,374.25,46.53,30.65,4.76,0.0
20230710:1510,13129.99,203.58,37.15,29.44,4.97,0.0
20230710:1610,9925.99,134.85,27.43,28.64,3.59,0.0
20230710:1710,7100.06,101.37,17.8,28.36,3.45,0.0
20230710:1810,2980.79,50.68,8.59,27.3,2.9,0.0
20230710:1910,0.0,0.0,0.0,25.41,1.93,0.0
20230710:2010,0.0,0.0,0.0,23.94,1.52,0.0
20230710:2110,0.0,0.0,0.0,22.81,1.52,0.0
20230710:2210,0.0,0.0,0.0,21.38,1.38,0.0
20230710:2310,0.0,0.0,0.0,20.52,1.31,0.0
20230711:0010,0.0,0.0,0.0,20.04,1.66,0.0
20230711:0110,0.0,0.0,0.0,19.64,1.79,0.0
20230711:0210,0.0,0.0,0.0,18.93,1.72,0.0
20230711:0310,0.0,0.0,0.0,18.14,1.66,0.0
20230711:0410,4276.27,64.05,6.47,17.41,1.45,0.0
20230711:0510,27929.27,328.13,15.53,18.38,0.97,0.0
20230711:0610,48863.14,584.96,25.1,21.66,0.9,0.0
20230711:0710,62935.1,771.31,34.84,23.09,1.17,0.0
20230711:0810,68944.74,868.46,44.34,25.0,0.97,0.0
20230711:0910,69713.7,886.74,52.97,26.73,1.1,0.0
20230711:1010,67264.78,853.64,59.64,28.26,1.45,0.0
20230711:1110,60258.7,761.15,62.64,29.56,1.59,0.0
20230711:1210,53537.77,675.65,60.74,30.65,1.52,0.0
20230711:1310,39350.46,500.2,54.75,31.51,1.66,0.0
20230711:1410,28405.6,366.66,46.45,32.06,1.72,0.0
20230711:1510,12732.7,202.3,37.08,32.35,1.79,0.0
20230711:1610,10016.77,138.47,27.36,32.22,1.86,0.0
20230711:1710,8304.77,117.66,17.72,31.89,2.07,0.0
20230711:1810,2574.95,46.16,8.51,31.06,1.79,0.0
20230711:1910,0.0,0.0,0.0,29.18,1.86,0.0
20230711:2010,0.0,0.0,0.0,27.09,1.59,0.0
20230711:2110,0.0,0.0,0.0,27.44,0.55,0.0
20230711:2210,0.0,0.0,0.0,24.76,1.24,0.0
20230711:2310,0.0,0.0,0.0,24.36,1.79,0.0
20230712:0010,0.0,0.0,0.0,23.95,1.72,0.0
20230712:0110,0.0,0.0,0.0,23.23,3.31,0.0
20230712:0210,0.0,0.0,0.0,21.38,2.76,0.0
20230712:0310,0.0,0.0,0.0,20.59,2.14,0.0
20230712:0410,1801.72,34.11,6.34,19.82,2.0,0.0
20230712:0510,28412.0,333.47,15.41,19.67,2.0,0.0
20230712:0610,4756.87,70.95,24.99,20.82,2.21,0.0
20230712:0710,50637.08,595.33,34.72,21.76,3.17,0.0
20230712:0810,44260.06,519.42,44.22,21.86,4.14,0.0
20230712:0910,60429.58,713.88,52.84,22.38,4.41,0.0
20230712:1010,59879.56,715.49,59.51,23.59,3.86,0.0
20230712:1110,56976.73,683.6,62.51,24.92,4.07,0.0
20230712:1210,52559.48,632.09,60.62,25.67,4.07,0.0
20230712:1310,36969.89,450.97,54.65,26.21,3.52,0.0
20230712:1410,29522.72,371.73,46.37,26.84,3.24,0.0
20230712:1510,9719.87,131.49,37.01,26.88,3.17,0.0
20230712:1610,14537.62,187.35,27.29,26.61,2.76,0.0
20230712:1710,8242.82,114.04,17.65,26.21,2.28,0.0
20230712:1810,323.6,12.67,8.43,23.58,2.07,0.0
20230712:1910,0.0,0.0,0.0,23.48,1.93,0.0
20230712:2010,0.0,0.0,0.0,22.15,2.41,0.0
20230712:2110,0.0,0.0,0.0,20.9,2.07,0.0
20230712:2210,0.0,0.0,0.0,20.21,1.79,0.0
20230712:2310,0.0,0.0,0.0,19.5,1.79,0.0
20230713:0010,0.0,0.0,0.0,19.01,1.86,0.0
20230713:0110,0.0,0.0,0.0,18.63,1.79,0.0
20230713:0210,0.0,0.0,0.0,18.47,1.86,0.0
20230713:0310,0.0,0.0,0.0,17.95,2.07,0.0
20230713:0410,0.0,5.68,6.21,17.61,2.07,0.0
20230713:0510,42877.0,495.91,15.29,17.92,1.93,0.0
20230713:0610,39452.99,457.32,24.86,18.94,2.55,0.0
20230713:0710,40832.84,474.08,34.6,19.06,3.1,0.0
20230713:0810,67722.95,802.18,44.09,20.48,3.31,0.0
20230713:0910,76513.66,917.78,52.71,21.62,3.59,0.0
20230713:1010,53412.82,634.54,59.37,22.23,3.52,0.0
20230713:1110,68263.36,818.35,62.36,23.06,3.45,0.0
20230713:1210,57374.03,685.07,60.49,23.68,3.59,0.0
20230713:1310,42535.24,513.44,54.55,24.02,3.86,0.0
20230713:1410,29289.9,369.52,46.28,23.95,4.21,0.0
20230713:1510,20691.43,265.92,36.93,23.35,4.48,0.0
20230713:1610,14074.1,178.3,27.21,22.67,4.34,0.0
20230713:1710,7726.98,105.89,17.56,22.05,3.86,0.0
20230713:1810,2498.05,43.44,8.34,21.46,2.76,0.0
20230713:1910,0.0,0.0,0.0,20.24,1.66,0.0
20230713:2010,0.0,0.0,0.0,18.47,1.24,0.0
20230713:2110,0.0,0.0,0.0,17.79,1.03,0.0
20230713:2210,0.0,0.0,0.0,17.17,1.03,0.0
20230713:2310,0.0,0.0,0.0,16.8,0.97,0.0
20230714:0010,0.0,0.0,0.0,17.12,0.76,0.0
20230714:0110,0.0,0.0,0.0,17.45,0.55,0.0
20230714:0210,0.0,0.0,0.0,17.16,0.62,0.0
20230714:0310,0.0,0.0,0.0,16.76,0.62,0.0
20230714:0410,1708.8,32.41,6.08,15.82,0.83,0.0
20230714:0510,7150.26,96.69,15.16,15.72,0.83,0.0
20230714:0610,39511.73,464.3,24.74,18.78,0.83,0.0
20230714:0710,41603.94,493.14,34.48,19.93,1.03,0.0
20230714:0810,71001.71,876.71,43.96,21.29,1.1,0.0
20230714:0910,73321.4,914.22,52.57,22.34,1.17,0.0
20230714:1010,63471.24,785.22,59.22,23.79,1.31,0.0
20230714:1110,64471.96,797.38,62.22,24.63,1.52,0.0
20230714:1210,49170.72,604.64,60.36,25.41,1.52,0.0
20230714:1310,40193.11,497.84,54.44,25.95,1.45,0.0
20230714:1410,18860.88,238.45,46.18,26.33,1.45,0.0
20230714:1510,20441.52,260.55,36.84,26.49,1.66,0.0
20230714:1610,13580.69,176.49,27.12,26.36,1.79,0.0
20230714:1710,5420.1,80.55,17.47,26.08,1.79,0.0
20230714:1810,2099.69,38.92,8.24,25.34,1.45,0.0
20230714:1910,0.0,0.0,0.0,23.75,1.52,0.0
20230714:2010,0.0,0.0,0.0,22.24,1.86,0.0
20230714:2110,0.0,0.0,0.0,21.05,2.0,0.0
20230714:2210,0.0,0.0,0.0,20.26,2.07,0.0
20230714:2310,0.0,0.0,0.0,19.24,2.14,0.0
20230715:0010,0.0,0.0,0.0,18.53,2.21,0.0
20230715:0110,0.0,0.0,0.0,18.09,2.21,0.0
20230715:0210,0.0,0.0,0.0,17.75,2.28,0.0
20230715:0310,0.0,0.0,0.0,17.46,2.21,0.0
20230715:0410,14602.76,179.36,5.95,17.27,2.14,0.0
20230715:0510,40158.94,465.82,15.03,18.41,1.79,0.0
20230715:0610,58074.64,691.65,24.61,21.04,1.72,0.0
20230715:0710,68459.87,838.8,34.35,23.32,1.72,0.0
20230715:0810,73070.42,912.09,43.83,25.85,2.0,0.0
20230715:0910,74925.54,944.93,52.43,28.07,2.34,0.0
20230715:1010,71613.67,902.48,59.07,29.8,2.69,0.0
20230715:1110,64628.95,811.39,62.06,31.14,2.83,0.0
20230715:1210,53414.95,669.87,60.22,32.14,2.76,0.0
20230715:1310,40916.15,520.61,54.32,32.82,2.69,0.0
20230715:1410,25441.9,347.87,46.08,33.05,2.69,0.0
20230715:1510,8931.68,167.82,36.75,33.33,2.76,0.0
20230715:1610,6696.36,98.65,27.03,33.23,2.76,0.0
20230715:1710,5020.67,77.84,17.38,32.8,2.34,0.0
20230715:1810,2778.94,48.87,8.14,31.12,1.52,0.0
20230715:1910,0.0,0.0,0.0,28.53,1.17,0.0
20230715:2010,0.0,0.0,0.0,26.94,1.03,0.0
20230715:2110,0.0,0.0,0.0,25.83,0.83,0.0
20230715:2210,0.0,0.0,0.0,24.89,2.76,0.0
20230715:2310,0.0,0.0,0.0,23.87,3.52,0.0
20230716:0010,0.0,0.0,0.0,23.01,3.86,0.0
20230716:0110,0.0,0.0,0.0,22.26,3.52,0.0
20230716:0210,0.0,0.0,0.0,21.33,4.07,0.0
20230716:0310,0.0,0.0,0.0,19.97,3.66,0.0
20230716:0410,9578.89,124.79,5.81,18.97,2.55,0.0
20230716:0510,718.76,18.92,14.9,19.11,2.14,0.0
20230716:0610,3683.53,57.7,24.48,19.46,3.1,0.0
20230716:0710,17982.98,218.95,34.22,19.25,3.38,0.0
20230716:0810,6918.5,95.54,43.69,19.3,2.83,0.0
20230716:0910,11785.38,151.36,52.29,20.61,2.97,0.0
20230716:1010,29155.33,350.62,58.91,22.17,2.76,0.0
20230716:1110,33442.28,403.06,61.9,24.08,3.38,0.0
20230716:1210,44430.94,535.49,60.08,25.18,3.66,0.0
20230716:1310,21663.31,268.42,54.2,25.69,3.52,0.0
20230716:1410,24046.02,296.3,45.97,24.97,3.31,0.0
20230716:1510,14261.0,182.71,36.65,24.69,2.83,0.0
20230716:1610,12173.06,158.39,26.93,24.16,2.28,0.0
20230716:1710,6397.32,91.41,17.28,23.94,1.93,0.0
20230716:1810,2683.88,46.16,8.03,23.34,1.79,0.0
20230716:1910,0.0,0.0,0.0,22.65,1.66,0.0
20230716:2010,0.0,0.0,0.0,21.65,1.59,0.0
20230716:2110,0.0,0.0,0.0,20.65,1.52,0.0
20230716:2210,0.0,0.0,0.0,19.61,1.66,0.0
20230716:2310,0.0,0.0,0.0,19.09,1.59,0.0
20230717:0010,0.0,0.0,0.0,18.61,1.59,0.0
20230717:0110,0.0,0.0,0.0,18.26,1.03,0.0
20230717:0210,0.0,0.0,0.0,17.94,0.41,0.0
20230717:0310,0.0,0.0,0.0,17.09,0.97,0.0
20230717:0410,0.0,4.73,5.66,16.46,1.1,0.0
20230717:0510,726.24,18.92,14.76,17.3,0.97,0.0
20230717:0610,49373.64,578.25,24.35,18.05,1.17,0.0
20230717:0710,66790.58,806.01,34.08,19.74,1.31,0.0
20230717:0810,70592.66,859.74,43.55,20.78,1.59,0.0
20230717:0910,66220.27,803.39,52.14,22.11,2.07,0.0
20230717:1010,64442.05,777.55,58.75,23.65,3.1,0.0
20230717:1110,47249.39,567.94,61.74,24.68,3.52,0.0
20230717:1210,45844.97,550.63,59.92,25.52,4.55,0.0
20230717:1310,22213.33,274.09,54.07,25.77,4.62,0.0
20230717:1410,28481.42,350.88,45.86,25.83,4.69,0.0
20230717:1510,9558.6,168.46,36.54,25.72,5.1,0.0
20230717:1610,10518.73,139.38,26.83,24.98,4.62,0.0
20230717:1710,8037.77,110.42,17.17,24.15,4.0,0.0
20230717:1810,2688.16,46.16,7.92,23.2,3.1,0.0
20230717:1910,0.0,0.0,0.0,22.78,2.97,0.0
20230717:2010,0.0,0.0,0.0,21.49,2.69,0.0
20230717:2110,0.0,0.0,0.0,20.46,2.34,0.0
20230717:2210,0.0,0.0,0.0,19.45,2.07,0.0
20230717:2310,0.0,0.0,0.0,18.49,2.0,0.0
20230718:0010,0.0,0.0,0.0,17.54,1.93,0.0
20230718:0110,0.0,0.0,0.0,16.58,1.72,0.0
20230718:0210,0.0,0.0,0.0,15.73,1.52,0.0
20230718:0310,0.0,0.0,0.0,15.02,1.45,0.0
20230718:0410,7274.15,97.28,5.52,14.47,1.17,0.0
20230718:0510,30507.42,354.33,14.62,15.74,0.48,0.0
20230718:0610,55845.72,668.76,24.21,18.15,0.28,0.0
20230718:0710,68156.56,832.62,33.94,19.72,0.83,0.0
20230718:0810,72834.4,911.37,43.41,21.4,0.69,0.0
20230718:0910,74628.64,946.17,51.99,22.84,0.69,0.0
20230718:1010,66171.14,828.39,58.58,23.99,0.9,0.0
20230718:1110,63598.33,789.23,61.56,25.07,1.38,0.0
20230718:1210,36471.13,447.51,59.77,25.93,1.79,0.0
20230718:1310,26037.84,322.55,53.93,26.4,2.0,0.0
20230718:1410,29267.47,371.62,45.74,26.79,2.34,0.0
20230718:1510,11031.37,182.14,36.43,27.07,2.62,0.0
20230718:1610,9064.12,123.99,26.72,26.89,2.41,0.0
20230718:1710,5639.04,83.27,17.06,26.4,2.07,0.0
20230718:1810,2303.68,41.63,7.8,25.53,1.52,0.0
20230718:1910,0.0,0.0,0.0,24.32,1.66,0.0
20230718:2010,0.0,0.0,0.0,22.62,1.93,0.0
20230718:2110,0.0,0.0,0.0,21.29,2.07,0.0
20230718:2210,0.0,0.0,0.0,20.13,1.93,0.0
20230718:2310,0.0,0.0,0.0,19.05,1.72,0.0
20230719:0010,0.0,0.0,0.0,18.51,1.66,0.0
20230719:0110,0.0,0.0,0.0,17.46,1.38,0.0
20230719:0210,0.0,0.0,0.0,18.22,0.69,0.0
20230719:0310,0.0,0.0,0.0,16.93,1.03,0.0
20230719:0410,0.0,4.73,5.37,17.11,0.9,0.0
20230719:0510,5629.43,80.19,14.48,17.73,0.76,0.0
20230719:0610,21951.67,264.29,24.07,20.33,1.38,0.0
20230719:0710,50107.36,601.46,33.8,21.42,0.97,0.0
20230719:0810,72328.16,889.62,43.27,23.24,1.93,0.0
20230719:0910,68644.63,844.27,51.83,24.7,2.28,0.0
20230719:1010,57975.31,707.38,58.41,25.89,2.76,0.0
20230719:1110,15948.44,203.39,61.39,26.59,3.31,0.0
20230719:1210,14850.54,191.09,59.6,27.29,3.86,0.0
20230719:1310,34553.0,423.09,53.79,27.51,4.21,0.0
20230719:1410,25486.75,340.7,45.62,27.51,4.21,0.0
20230719:1510,18844.86,251.31,36.31,27.09,4.14,0.0
20230719:1610,2367.76,42.54,26.61,26.28,4.21,0.0
20230719:1710,7239.97,101.37,16.94,24.6,3.79,0.0
20230719:1810,2329.31,41.63,7.68,23.64,2.9,0.0
20230719:1910,0.0,0.0,0.0,21.92,2.07,0.0
20230719:2010,0.0,0.0,0.0,20.67,2.14,0.0
20230719:2110,0.0,0.0,0.0,19.39,1.59,0.0
20230719:2210,0.0,0.0,0.0,18.51,1.72,0.0
20230719:2310,0.0,0.0,0.0,17.78,2.0,0.0
20230720:0010,0.0,0.0,0.0,17.43,2.07,0.0
20230720:0110,0.0,0.0,0.0,17.08,2.07,0.0
20230720:0210,0.0,0.0,0.0,16.65,2.07,0.0
20230720:0310,0.0,0.0,0.0,16.36,2.07,0.0
20230720:0410,1469.57,29.25,5.21,16.03,2.07,0.0
20230720:0510,23876.21,278.52,14.33,16.35,2.07,0.0
20230720:0610,37053.19,425.42,23.93,17.11,2.83,0.0
20230720:0710,63709.4,738.14,33.66,17.52,3.31,0.0
20230720:0810,60810.85,709.21,43.12,18.51,3.31,0.0
20230720:0910,71187.54,842.05,51.67,19.54,3.45,0.0
20230720:1010,71104.24,845.94,58.23,20.94,3.59,0.0
20230720:1110,66918.74,795.19,61.2,21.67,3.59,0.0
20230720:1210,54174.3,643.13,59.43,22.61,3.86,0.0
20230720:1310,42106.97,505.25,53.64,22.61,3.86,0.0
20230720:1410,27611.0,353.44,45.48,22.72,3.72,0.0
20230720:1510,10781.46,176.86,36.19,22.39,3.45,0.0
20230720:1610,10811.36,141.19,26.49,22.04,3.24,0.0
20230720:1710,7575.32,104.08,16.82,21.63,2.83,0.0
20230720:1810,2290.86,40.73,7.55,21.01,2.21,0.0
20230720:1910,0.0,0.0,0.0,20.04,1.66,0.0
20230720:2010,0.0,0.0,0.0,18.85,1.66,0.0
20230720:2110,0.0,0.0,0.0,17.91,1.79,0.0
20230720:2210,0.0,0.0,0.0,17.29,1.86,0.0
20230720:2310,0.0,0.0,0.0,16.78,1.93,0.0
20230721:0010,0.0,0.0,0.0,16.21,2.0,0.0
20230721:0110,0.0,0.0,0.0,15.88,1.86,0.0
20230721:0210,0.0,0.0,0.0,15.52,1.79,0.0
20230721:0310,0.0,0.0,0.0,15.22,1.66,0.0
20230721:0410,36.31,6.62,5.06,15.09,1.45,0.0
20230721:0510,2740.49,45.41,14.18,15.04,1.1,0.0
20230721:0610,8133.89,108.79,23.78,17.21,0.9,0.0
20230721:0710,21137.86,255.22,33.51,18.48,0.83,0.0
20230721:0810,67367.3,842.14,42.96,19.86,0.0,0.0
20230721:0910,67769.94,842.26,51.5,21.24,0.62,0.0
20230721:1010,51885.58,627.45,58.05,22.02,1.45,0.0
20230721:1110,55448.42,671.72,61.01,23.29,2.07,0.0
20230721:1210,39819.31,481.51,59.25,24.2,2.55,0.0
20230721:1310,39560.86,481.87,53.49,24.62,2.76,0.0
20230721:1410,25980.17,341.65,45.35,24.69,2.9,0.0
20230721:1510,13827.4,203.19,36.06,22.73,3.1,0.0
20230721:1610,14283.43,181.01,26.36,22.78,3.52,0.0
20230721:1710,4180.15,64.26,16.69,21.95,4.28,0.0
20230721:1810,1477.04,29.87,7.41,20.28,4.0,0.0
20230721:1910,0.0,0.0,0.0,17.57,2.62,0.0
20230721:2010,0.0,0.0,0.0,16.69,2.48,0.0
20230721:2110,0.0,0.0,0.0,16.03,2.55,0.0
20230721:2210,0.0,0.0,0.0,15.43,2.41,0.0
20230721:2310,0.0,0.0,0.0,14.85,2.21,0.0
20230722:0010,0.0,0.0,0.0,14.36,2.14,0.0
20230722:0110,0.0,0.0,0.0,14.02,2.14,0.0
20230722:0210,0.0,0.0,0.0,13.87,2.14,0.0
20230722:0310,0.0,0.0,0.0,13.8,1.86,0.0
20230722:0410,556.43,16.08,4.9,13.68,1.59,0.0
20230722:0510,21098.34,246.74,14.03,14.3,1.31,0.0
20230722:0610,28765.51,332.57,23.63,15.53,1.79,0.0
20230722:0710,62019.83,722.51,33.36,16.28,2.07,0.0
20230722:0810,50706.5,592.74,42.81,17.71,2.0,0.0
20230722:0910,20856.97,252.32,51.33,18.96,2.07,0.0
20230722:1010,61186.79,730.55,57.87,20.34,2.34,0.0
20230722:1110,45640.98,540.76,60.82,20.83,2.9,0.0
20230722:1210,53376.5,632.88,59.07,21.55,3.31,0.0
20230722:1310,29934.97,359.35,53.33,22.12,3.45,0.0
20230722:1410,24056.7,292.62,45.2,22.38,3.59,0.0
20230722:1510,14395.57,207.9,35.93,22.51,3.38,0.0
20230722:1610,8259.91,112.23,26.23,22.31,3.1,0.0
20230722:1710,7794.26,106.8,16.55,22.01,2.62,0.0
20230722:1810,1938.42,36.2,7.27,21.41,1.79,0.0
20230722:1910,0.0,0.0,0.0,20.3,0.76,0.0
20230722:2010,0.0,0.0,0.0,19.77,1.03,0.0
20230722:2110,0.0,0.0,0.0,18.31,1.24,0.0
20230722:2210,0.0,0.0,0.0,17.19,1.38,0.0
20230722:2310,0.0,0.0,0.0,16.26,1.45,0.0
20230723:0010,0.0,0.0,0.0,15.83,1.66,0.0
20230723:0110,0.0,0.0,0.0,15.86,1.86,0.0
20230723:0210,0.0,0.0,0.0,15.72,1.93,0.0
20230723:0310,0.0,0.0,0.0,14.89,1.93,0.0
20230723:0410,6798.89,91.9,4.74,14.4,2.0,0.0
20230723:0510,35261.09,402.93,13.87,15.28,1.93,0.0
20230723:0610,37095.91,428.57,23.48,17.72,2.21,0.0
20230723:0710,64565.94,766.6,33.21,20.79,2.62,0.0
20230723:0810,61327.76,729.51,42.65,22.91,3.59,0.0
20230723:0910,74078.62,886.88,51.16,24.37,4.97,0.0
20230723:1010,64121.65,766.45,57.68,25.45,5.31,0.0
20230723:1110,48390.01,579.13,60.62,25.74,5.17,0.0
20230723:1210,35634.89,430.68,58.88,26.49,5.31,0.0
20230723:1310,38518.49,468.48,53.16,27.07,5.45,0.0
20230723:1410,19304.1,241.55,45.05,27.04,6.07,0.0
20230723:1510,19847.71,257.31,35.79,26.91,5.66,0.0
20230723:1610,12876.88,167.44,26.09,26.47,4.76,0.0
20230723:1710,7119.29,100.46,16.41,25.7,3.38,0.0
20230723:1810,2177.65,39.82,7.12,24.78,2.9,0.0
20230723:1910,0.0,0.0,0.0,23.28,2.55,0.0
20230723:2010,0.0,0.0,0.0,22.04,2.34,0.0
20230723:2110,0.0,0.0,0.0,20.92,2.28,0.0
20230723:2210,0.0,0.0,0.0,20.09,2.21,0.0
20230723:2310,0.0,0.0,0.0,19.44,2.28,0.0
20230724:0010,0.0,0.0,0.0,19.02,2.41,0.0
20230724:0110,0.0,0.0,0.0,18.77,2.34,0.0
20230724:0210,0.0,0.0,0.0,18.52,2.14,0.0
20230724:0310,0.0,0.0,0.0,18.08,1.86,0.0
20230724:0410,0.0,3.78,4.57,17.67,1.52,0.0
20230724:0510,10902.14,138.88,13.72,17.5,0.69,0.0
20230724:0610,19593.53,238.11,23.33,19.3,0.28,0.0
20230724:0710,40815.76,481.44,33.06,20.55,1.72,0.0
20230724:0810,11684.99,151.36,42.49,21.86,1.93,0.0
20230724:0910,12403.75,159.87,50.99,22.75,2.76,0.0
20230724:1010,66729.71,796.37,57.48,22.44,3.66,0.0
20230724:1110,10927.78,142.84,60.41,22.51,3.03,0.0
20230724:1210,10043.47,133.38,58.69,23.61,3.03,0.0
20230724:1310,14693.54,185.41,52.99,22.41,3.31,0.0
20230724:1410,28588.22,349.88,44.9,22.66,3.31,0.0
20230724:1510,7939.51,150.03,35.64,24.0,3.93,0.0
20230724:1610,10681.07,140.28,25.95,22.93,3.1,0.0
20230724:1710,5539.72,80.55,16.27,22.11,3.1,0.0
20230724:1810,2097.55,38.01,6.96,19.66,2.83,0.0
20230724:1910,0.0,0.0,0.0,19.52,3.38,0.0
20230724:2010,0.0,0.0,0.0,18.97,3.59,0.0
20230724:2110,0.0,0.0,0.0,18.59,3.38,0.0
20230724:2210,0.0,0.0,0.0,18.16,3.24,0.0
20230724:2310,0.0,0.0,0.0,17.75,2.83,0.0
20230725:0010,0.0,0.0,0.0,17.38,2.41,0.0
20230725:0110,0.0,0.0,0.0,16.83,2.07,0.0
20230725:0210,0.0,0.0,0.0,16.2,1.79,0.0
20230725:0310,0.0,0.0,0.0,15.6,1.59,0.0
20230725:0410,0.0,5.68,4.4,14.9,1.52,0.0
20230725:0510,1835.89,34.06,13.56,15.27,1.03,0.0
20230725:0610,8869.74,116.79,23.17,16.82,1.1,0.0
20230725:0710,26143.57,309.65,32.9,17.58,1.03,0.0
20230725:0810,16790.03,206.81,42.32,18.32,0.97,0.0
20230725:0910,8792.84,117.3,50.81,19.26,0.69,0.0
